date,gdp_growth,korea_lead,brent_price,exchange_rate,gold_price,gas_price,usa_lead,china_lead,export,export_restored
2022-02-01,0.2824705122724672,0.3886429469980311,0.7707883450260077,0.45969328184358815,0.6097042213298334,0.5325620211671372,0.9440726437794993,0.805869278995953,0.08340791551793551,7388195.0
2022-03-01,0.2824705122724672,0.26775487016422866,1.5867382654756201,0.48132788777325786,0.6385950884482883,0.6862661564173299,0.920119955154405,0.788444613601694,0.6405444892558209,8061438.0
2022-04-01,0.0009384402401077614,0.14082689687414246,1.0729169189499448,0.5759324421352972,0.6157324432138829,0.8469834489825828,0.8890478936270299,0.7720646549382799,0.8063482369433593,8261795.0
2022-05-01,0.0009384402401077614,-0.02035720557094879,1.428171456879299,0.5359516733104392,0.5805572949063116,0.9241328070208031,0.8519904590353633,0.758413685044296,0.8217554060187926,8280413.0
2022-06-01,0.0009384402401077614,-0.22374846504331047,1.8081640391165186,0.6646289433272408,0.5570678046361834,0.6614435621153355,0.8147547891451339,0.7485350239210895,-0.4461599381329917,6748266.0
2022-07-01,0.22616409786599526,-0.45395866773570764,1.370990075774232,0.6660654167261839,0.5422241256026146,0.9309337890246489,0.7833589417178572,0.7426449507230579,0.9921155976277694,8486276.0
2022-08-01,0.22616409786599526,-0.7015493485888579,0.9054281927343932,0.7439032776587524,0.509109063231743,0.9999999999999999,0.7592188416968142,0.7419005480094185,0.02614948628287771,7319004.0
2022-09-01,0.22616409786599526,-0.9861096046168993,0.47190410478179123,0.922311069117665,0.48381353164027185,0.8025552524782208,0.7403393631663278,0.7465668768146116,-0.5586973171515853,6612276.0
2022-10-01,-1.068883433482858,-1.3038261877586506,0.6166824952393017,0.9112929424689895,0.4650474310049786,0.7621105802714462,0.7254325761561375,0.7565182696224788,0.2513475480149967,7591133.0
2022-11-01,-1.068883433482858,-1.6186850885472115,0.5392240286359837,0.7061778544537809,0.5382887960715799,0.8180992847393368,0.7135995629246636,0.7721897252847754,0.12373980934269614,7436932.0
2022-12-01,-1.068883433482858,-1.875425761793061,0.11340523317271695,0.5941200480558884,0.5770475026927828,0.5425462213116562,0.7054776117316877,0.7932181053001521,-0.5579930792697939,6613127.0
2023-01-01,-1.068883433482858,-2.045372221485168,0.1774808233471894,0.5245103680204366,0.6429698003738027,0.2478530985578049,0.7007893849779876,0.8175847716737472,-0.048436008485611325,7228875.0
2023-02-01,-1.068883433482858,-2.1016243914659993,0.18113069873687468,0.7138463535261721,0.5832664818815303,0.26046546904551393,0.6970841343939469,0.8427172561595881,0.28575755431672584,7632714.0
2023-03-01,-1.068883433482858,-2.049564089921238,0.012425347391428164,0.6718035864542458,0.6650420825618255,0.14679826464459966,0.6950325601862843,0.8663148139756274,0.7177963229845121,8154789.0
2023-04-01,-1.12518984788933,-1.9182549380076375,0.26426674927970284,0.7441025249020861,0.6724179071589251,0.19036624901247934,0.6970450163894952,0.8870316141541998,0.39415557036854976,7763702.0
2023-05-01,-1.12518984788933,-1.7297110060927157,-0.10761499875821691,0.7230998712318417,0.6535109562158663,0.15827352684123341,0.7032849515488024,0.9048455947102667,0.6435617058445537,8065084.0
2023-06-01,-1.12518984788933,-1.5217672873510615,-0.13316412648601272,0.7039539046991585,0.6253600030350954,0.27052112885504775,0.713430677563224,0.9198820266676364,0.152490258801215,7471674.0
2023-07-01,-0.8999641902634424,-1.3374242386430426,0.08055635466555056,0.615322752710977,0.6676971403907226,0.23768880069900078,0.724271058590503,0.9309726799908908,0.24527173775869468,7583791.0
2023-08-01,-0.8999641902634424,-1.1671622619718787,0.3255035474844205,0.7122337638629972,0.6449377764984146,0.2646225115612497,0.7331183514621387,0.9367818154578593,-0.05557024441854239,7220254.0
2023-09-01,-0.8999641902634424,-0.996494620613365,0.6324986219279374,0.7671147832120262,0.6012612768941121,0.29574402915617803,0.7396607954378638,0.9363914072809223,0.6698353233639399,8096833.0
2023-10-01,-0.5058192894181391,-0.8139184669880747,0.5059696084188522,0.7694840689300158,0.6599211966563114,0.4089683603517923,0.7452612156762157,0.9300907192215639,-0.009720303360191196,7275659.0
2023-11-01,-0.5058192894181391,-0.6101035132866715,0.19532465858565,0.64733064685295,0.6826163850945077,0.2713040886564204,0.7531546860981777,0.9187168952087426,0.5489935646229286,7950808.0
2023-12-01,-0.5058192894181391,-0.39082822761139396,-0.02001798940577358,0.6431954162236302,0.6997488028110457,0.21271236091417256,0.7646633182297222,0.9034201295616953,0.250132716980367,7589665.0
2024-01-01,0.16985768345952332,-0.1722110202067039,0.08096189637551578,0.7379189286783898,0.6924624599324041,0.11947341808247425,0.7796231687783219,0.8853989807787741,0.09744219311758497,7405154.0
2024-02-01,0.16985768345952332,0.03652599836800888,0.21722391092376114,0.731720963303971,0.6910905975211818,0.09706482083678958,0.7950825727412294,0.8659799040599268,0.0677301403469137,7369250.0
2024-03-01,0.16985768345952332,0.21817363059778214,0.29549346094700896,0.7629634621846719,0.7752619449026978,0.03387179492593306,0.8075987379154057,0.8465828458656013,0.8524820247625265,8317543.0
2024-04-01,-0.39320646060519554,0.36105774825743636,0.47920385556116124,0.8309368011330456,0.8102275767146176,0.09284917373807655,0.8144564247939527,0.8285861134316193,0.5080170159099006,7901292.0
2024-05-01,-0.39320646060519554,0.45616358051669226,0.1470651950998132,0.8357538933248954,0.8241971803683343,0.22800602945116577,0.8163785750341148,0.8130738522928631,0.44834299281238765,7829182.0
2024-06-01,-0.39320646060519554,0.5144891477884884,0.167342280598064,0.8206957025407746,0.8317793933362969,0.23028353413072056,0.8169000507481812,0.8008994056710677,0.5290018152124485,7926650.0
2024-07-01,-0.8436577758569705,0.5408122786128559,0.2849493764879189,0.8203084750108225,0.8746181859175897,0.10395657391049873,0.8212075804416372,0.7932422961624006,0.7645499394446451,8211286.0
2024-08-01,-0.8436577758569705,0.5401812446547422,0.09069489741467596,0.7407132958503198,0.9026888781020039,0.1259237289572649,0.8309914064708366,0.7915527793581703,0.2608924125609226,7602667.0
2024-09-01,-0.8436577758569705,0.5215206690360955,-0.16641854670314435,0.6838544680851548,0.956073328622808,0.2946072814933224,0.8460660385523084,0.7967492793179254,-0.2820121011404764,6946622.0
2024-10-01,-1.0125770190763863,0.501237434668012,-0.10112633139877679,0.8268837096005868,0.9999999999999991,0.2524824383774551,0.8642882176137547,0.8082171862921967,0.5934093761288184,8004480.0
2024-11-01,-1.0125770190763863,0.5000655144600774,-0.15303567027429887,0.8553179655510412,0.9690527285099764,0.37367686995075833,0.8829818484971881,0.8235711692796812,0.22239021316229704,7556141.0
2024-12-01,-1.0125770190763863,0.5358541546562138,-0.17290721406258447,1.0,0.9582018473610594,0.4183388320367646,0.8983444415301491,0.8409088159692466,0.3381541767885346,7696030.0
